Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021
Queretaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,8,8,9,10,11,14,17,19,19,22,24,27,31,31,35,39,42,42,43,43,45,49,51,55,58,60,64,67,70,74,79,86,92,94,99,104,107,112,120,125,131,136,145,150,154,163,174,182,188,198,205,220,230,246,262,291,310,346,380,406,451,497,542,567,596,644,692,720,757,797,845,884,924,962,1000,1056,1095,1119,1153,1192,1233,1262,1333,1387,1424,1441,1480,1516,1552,1597,1634,1674,1724,1761,1807,1849,1897,1930,1958,1996,2045,2098,2137,2170,2206,2242,2295,2335,2382,2427,2468,2518,2587,2633,2689,2739,2818,2866,2944,2983,3049,3156,3226,3277,3350,3415,3502,3569,3617,3690,3750,3842,3897,3957,4015,4079,4156,4237,4312,4410,4483,4552,4627,4728,4797,4911,4959,5025,5096,5185,5285,5378,5518,5572,5631,5703,5795,5911,5996,6090,6200,6279,6415,6499,6603,6674,6788,6920,7007,7115,7245,7345,7452,7564,7689,7772,7839,7912,8008,8076,8166,8227,8289,8380,8432,8498,8539,8617,8723,8788,8870,8963,9048,9165,9249,9353,9425,9503,9605,9681,9748,9853,9962,10062,10197,10315,10413,10518,10666,10791,10929,11086,11246,11477,11647,11817,11995,12186,12380,12574,12780,12994,13249,13538,13710,13904,14067,14263,14495,14775,14999,15235,15429,15671,15914,16176,16493,16764,17016,17259,17543,17802,18099,18435,18833,19083,19346,19601,19864,20206,20570,20914,21252,21591,22123,22483,22872,23271,23642,24038,24392,24733,25088,25434,25917,26391,26789,27121,27438,27810,28141,28593,28984,29250,29585,29898,30206,30435,30799,31086,31318,31537,31799,32040,32381,32674,32952,33157,33427,33708,33987,34341,34826,35109,35505,35917,36544,37001,37541,38164,38733,39214,39702,40232,40738,41326,41960,42459,42956,43431,43977,44481,44906,45519,45964,46467,46815,47235,47595,47912,48274,48519,48724,48857,48952,49000,49034,49057,49057,49057
Quintana Roo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,6,7,10,14,20,22,26,33,37,45,55,61,72,79,91,98,121,138,156,175,188,207,226,246,261,288,317,335,356,383,417,449,477,508,536,568,608,644,691,714,768,801,830,856,879,927,970,1005,1039,1068,1093,1127,1213,1242,1277,1297,1329,1350,1388,1428,1465,1484,1512,1550,1576,1610,1643,1670,1722,1770,1816,1845,1878,1915,1955,2007,2029,2080,2120,2160,2199,2239,2295,2331,2363,2393,2438,2489,2544,2611,2657,2717,2783,2838,2898,2953,3034,3097,3156,3236,3329,3463,3543,3631,3742,3828,3937,4085,4203,4373,4498,4599,4727,4841,4983,5135,5270,5433,5568,5700,5866,6027,6161,6296,6436,6562,6692,6812,6927,7074,7240,7400,7497,7627,7742,7846,7980,8109,8229,8371,8462,8538,8633,8761,8857,8974,9054,9135,9229,9306,9390,9475,9559,9621,9691,9744,9814,9894,9953,10016,10092,10160,10250,10306,10377,10480,10554,10621,10687,10732,10803,10856,10918,10984,11045,11086,11131,11190,11243,11287,11330,11363,11400,11438,11484,11513,11553,11604,11651,11699,11736,11794,11857,11933,11984,12027,12069,12114,12180,12242,12298,12355,12411,12457,12508,12550,12597,12634,12687,12716,12766,12815,12848,12891,12916,12964,12998,13027,13064,13095,13128,13174,13214,13243,13270,13285,13323,13352,13387,13430,13464,13494,13519,13545,13563,13602,13630,13660,13684,13711,13735,13765,13792,13823,13845,13863,13877,13896,13920,13950,13990,14020,14052,14079,14147,14192,14224,14295,14332,14370,14404,14446,14478,14518,14576,14654,14681,14713,14752,14783,14818,14869,14906,14952,15002,15058,15130,15186,15255,15304,15363,15398,15450,15507,15569,15614,15654,15703,15759,15812,15876,15934,16019,16083,16146,16227,16343,16429,16538,16660,16777,16869,16956,17042,17144,17261,17381,17462,17526,17593,17667,17729,17823,17931,18024,18171,18257,18343,18422,18518,18605,18671,18717,18748,18758,18772,18777,18779,18780,18780
San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,9,11,12,16,18,19,21,24,24,30,33,34,37,39,41,42,46,50,54,58,61,61,62,62,64,66,68,68,70,74,81,82,84,86,88,90,99,107,109,112,118,134,145,166,184,192,209,231,248,268,298,328,349,376,406,428,460,482,499,524,559,593,613,641,675,712,759,791,834,889,936,977,1007,1047,1089,1146,1193,1243,1327,1385,1470,1533,1619,1701,1775,1865,1965,2033,2102,2168,2253,2337,2464,2550,2621,2707,2820,2931,3044,3189,3297,3401,3508,3652,3777,3916,4033,4187,4374,4558,4784,4955,5164,5407,5643,5898,6172,6545,6826,7139,7578,7930,8325,8667,9038,9412,9715,10170,10485,10810,11102,11457,11761,12041,12404,12757,13021,13264,13517,13882,14143,14465,14675,14901,15135,15381,15627,15809,16165,16390,16622,16847,17097,17305,17486,17749,18006,18210,18520,18724,18913,19079,19314,19545,19699,19856,20065,20237,20424,20634,20887,21040,21190,21324,21496,21636,21836,22007,22164,22352,22517,22621,22744,22884,23045,23165,23342,23506,23650,23804,23973,24107,24221,24348,24470,24577,24704,24872,25041,25198,25416,25621,25792,25943,26168,26352,26523,26708,26910,27154,27377,27597,27803,27993,28188,28377,28547,28777,29075,29329,29514,29728,29898,30060,30220,30429,30557,30698,30824,31009,31168,31387,31591,31783,31983,32182,32383,32567,32744,33053,33309,33490,33713,33924,34125,34356,34562,34758,34987,35178,35437,35626,35826,36045,36219,36426,36602,36796,36980,37125,37315,37519,37674,37814,37980,38156,38311,38484,38657,38790,38975,39132,39322,39465,39660,39835,39997,40158,40326,40479,40663,40811,40992,41140,41295,41455,41633,41818,42038,42210,42392,42654,43003,43313,43624,44057,44368,44679,45003,45383,45685,46123,46536,46867,47206,47581,48093,48465,48777,49229,49574,50024,50359,50639,50909,51101,51314,51435,51521,51556,51579,51588,51593,51594,51596,51596
Sinaloa,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,5,5,7,8,11,13,15,19,29,35,42,58,72,82,94,108,119,134,150,174,195,217,250,278,302,335,366,407,447,494,541,587,632,670,709,755,808,855,915,1004,1051,1098,1152,1216,1285,1326,1384,1425,1473,1543,1653,1702,1776,1842,1908,1966,2049,2121,2194,2321,2416,2514,2594,2702,2897,3018,3121,3258,3386,3567,3701,3869,4028,4182,4384,4532,4675,4834,5000,5164,5331,5613,5782,5955,6140,6398,6622,6767,6993,7176,7408,7565,7755,7882,8016,8271,8423,8560,8747,8894,9142,9272,9408,9511,9641,9802,9954,10089,10265,10409,10558,10769,10944,11112,11259,11418,11566,11699,11852,11973,12148,12257,12362,12503,12619,12752,12842,12946,13077,13203,13397,13484,13579,13685,13811,13980,14095,14224,14326,14425,14512,14635,14799,14890,15016,15090,15200,15291,15375,15486,15569,15707,15790,15880,15989,16102,16241,16334,16448,16556,16631,16780,16864,16966,17054,17170,17282,17375,17462,17582,17667,17769,17891,18010,18073,18171,18269,18369,18440,18556,18642,18700,18802,18877,18950,19002,19098,19194,19261,19348,19436,19499,19618,19711,19802,19873,19936,20050,20126,20197,20300,20354,20425,20549,20638,20703,20795,20903,20991,21069,21144,21238,21381,21462,21568,21657,21735,21836,21922,22015,22109,22219,22337,22426,22509,22596,22667,22751,22836,22898,22967,23031,23104,23163,23275,23338,23406,23470,23552,23630,23719,23790,23876,23967,24040,24102,24161,24246,24327,24404,24479,24532,24596,24692,24763,24820,24878,24932,25000,25062,25126,25194,25266,25353,25435,25501,25553,25620,25689,25769,25842,25912,25981,26063,26139,26208,26298,26379,26466,26518,26584,26662,26743,26824,26883,26938,27011,27083,27175,27275,27360,27467,27532,27624,27741,27958,28092,28230,28403,28567,28709,28868,29050,29216,29413,29579,29709,29844,29976,30154,30291,30422,30578,30694,30874,30987,31116,31226,31311,31386,31426,31465,31485,31501,31509,31512,31513,31514,31514
Sonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,6,7,9,14,15,17,19,19,24,28,32,34,38,43,48,48,49,53,66,68,73,83,93,119,132,145,160,177,184,191,199,215,221,236,254,274,287,311,325,344,367,396,425,447,487,522,558,619,676,733,785,856,912,981,1067,1146,1225,1334,1442,1536,1636,1741,1935,2119,2281,2484,2644,2838,3016,3250,3463,3642,3949,4162,4376,4587,4801,5067,5263,5639,5857,6069,6281,6547,6811,7052,7358,7588,7869,8091,8359,8609,8886,9240,9516,9768,10056,10369,10790,11087,11475,11798,12119,12588,13068,13415,13841,14254,14764,15459,15908,16379,16730,17140,17489,17831,18130,18458,18938,19260,19541,19861,20129,20480,20816,21128,21485,21847,22258,22567,22821,23105,23430,23814,24184,24563,24835,25059,25303,25567,25975,26209,26484,26667,26891,27152,27390,27628,27890,28319,28526,28741,28917,29120,29348,29516,29699,29884,30081,30336,30530,30695,30864,31036,31192,31354,31521,31710,31854,31990,32106,32307,32438,32552,32670,32860,33018,33181,33294,33406,33535,33730,33826,33920,34072,34229,34313,34436,34589,34794,34968,35113,35208,35376,35515,35675,35786,35954,36126,36249,36341,36527,36711,36821,36943,37060,37159,37269,37394,37549,37691,37793,37969,38072,38191,38326,38494,38666,38833,39038,39168,39281,39411,39578,39701,39817,39930,40003,40096,40186,40358,40520,40720,40895,41041,41209,41377,41565,41741,41901,42124,42285,42400,42519,42656,42849,43100,43348,43591,43841,44084,44461,44720,45022,45302,45540,45779,46008,46330,46631,46929,47252,47669,47931,48231,48530,48919,49294,49578,49852,50170,50488,50846,51261,51673,51982,52243,52517,52860,53271,53655,54060,54347,54617,54947,55273,55611,56025,56311,56615,56815,57078,57351,57816,58160,58501,58792,59052,59321,59535,59780,60096,60415,60695,60912,61130,61383,61679,61916,62135,62345,62558,62801,62948,63094,63235,63356,63455,63529,63609,63649,63704,63727,63737,63739,63740,63740
Tabasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,7,9,10,13,15,21,29,34,39,43,50,57,68,74,80,96,109,122,131,144,161,174,196,216,246,277,309,350,401,426,468,513,580,628,681,736,799,874,951,1010,1060,1115,1187,1245,1288,1343,1400,1454,1539,1629,1713,1792,1906,2011,2097,2212,2342,2446,2581,2716,2810,2909,3036,3203,3314,3421,3558,3696,3932,4073,4233,4380,4520,4768,4908,5035,5198,5395,5560,5686,6065,6218,6390,6572,6896,7160,7357,7654,7847,8190,8427,8727,8950,9128,9508,9809,10013,10320,10616,11021,11264,11573,11824,12067,12476,12829,13087,13417,13770,14139,14602,14953,15303,15558,15894,16255,16593,16957,17285,17836,18139,18501,18892,19301,19730,20044,20425,20776,21066,21653,21904,22214,22508,22777,23169,23403,23718,23998,24190,24430,24670,25055,25291,25498,25674,25910,26048,26223,26385,26507,26784,26924,27112,27239,27381,27596,27706,27862,27990,28131,28392,28551,28679,28790,28936,29118,29266,29411,29573,29663,29770,29889,30077,30179,30270,30404,30517,30600,30709,30802,30910,31081,31205,31296,31378,31496,31636,31736,31837,31973,32067,32201,32267,32346,32435,32506,32597,32684,32756,32841,32900,32964,33110,33169,33225,33289,33373,33440,33508,33597,33683,33788,33865,33919,33978,34042,34116,34181,34238,34317,34390,34476,34541,34611,34690,34752,34827,34890,34964,35032,35101,35171,35223,35337,35407,35471,35546,35648,35747,35816,35899,36027,36162,36240,36338,36417,36510,36627,36728,36827,36939,37062,37265,37386,37492,37636,37762,37933,38043,38170,38315,38445,38645,38879,39058,39246,39462,39734,39927,40203,40466,40787,41143,41389,41615,41814,42139,42394,42614,42831,43086,43292,43556,43766,43999,44213,44468,44719,44983,45170,45471,45692,45918,46153,46541,46842,47056,47401,47697,47974,48244,48584,48933,49192,49506,49738,50002,50282,50685,50960,51190,51506,51767,52076,52289,52510,52783,52932,53180,53307,53413,53504,53580,53635,53669,53714,53716,53716
Tamaulipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,6,6,9,10,12,13,14,20,24,27,29,30,41,48,58,63,67,75,81,86,96,103,111,127,144,158,188,214,232,259,293,318,330,365,394,419,451,478,528,566,618,650,678,711,763,791,812,852,900,938,973,999,1036,1072,1117,1169,1207,1267,1354,1412,1465,1559,1623,1719,1791,1874,1945,2003,2118,2200,2300,2387,2462,2555,2625,2787,2892,2999,3113,3242,3363,3476,3669,3841,4051,4208,4486,4688,4881,5213,5511,5778,6075,6390,6797,7053,7373,7701,8008,8348,8808,9115,9420,9820,10167,10664,11020,11426,11817,12190,12577,12978,13332,13729,14266,14593,14926,15316,15630,16071,16433,16834,17182,17454,17895,18107,18353,18610,18926,19216,19403,19708,19916,20112,20387,20641,20945,21140,21414,21618,21847,22104,22295,22510,22666,22930,23128,23320,23487,23680,23920,24084,24250,24416,24531,24778,24913,25075,25176,25350,25511,25693,25845,26072,26226,26393,26598,26829,26990,27142,27274,27411,27509,27656,27762,27891,28048,28172,28258,28340,28458,28569,28669,28788,28923,29041,29188,29293,29382,29474,29561,29682,29774,29864,29964,30045,30163,30301,30399,30478,30555,30657,30736,30825,30927,31019,31127,31212,31320,31410,31483,31610,31738,31839,31986,32121,32290,32378,32459,32560,32666,32767,32855,32932,33023,33088,33203,33283,33441,33548,33651,33762,33898,33997,34106,34214,34338,34458,34577,34679,34817,34944,35071,35220,35347,35479,35610,35807,35912,36013,36129,36239,36352,36466,36583,36697,36803,36909,37047,37165,37257,37360,37490,37612,37763,37890,38027,38252,38412,38583,38733,38958,39143,39303,39464,39671,39812,39978,40119,40243,40373,40566,40800,40962,41124,41374,41516,41706,41931,42301,42586,42851,43159,43429,43698,43921,44252,44532,44774,45092,45368,45637,45901,46207,46447,46658,46972,47192,47431,47604,47819,48001,48153,48287,48352,48403,48425,48439,48452,48453,48454,48454,48454
Tlaxcala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,4,6,8,8,9,18,20,24,27,32,36,41,50,52,56,62,74,76,89,90,92,99,112,123,132,138,147,156,179,199,208,218,234,249,265,285,294,308,334,353,370,389,412,428,467,504,537,562,606,642,669,689,729,763,794,832,880,932,983,1013,1059,1092,1121,1173,1201,1238,1274,1326,1359,1402,1478,1520,1583,1617,1656,1707,1753,1797,1826,1901,1941,1975,2016,2056,2119,2158,2197,2235,2306,2382,2430,2501,2550,2609,2666,2765,2810,2889,2963,3017,3083,3151,3213,3248,3316,3367,3426,3479,3535,3645,3734,3801,3869,3916,3988,4037,4098,4163,4221,4334,4387,4448,4491,4560,4611,4655,4715,4761,4807,4837,4869,4944,4996,5051,5089,5131,5165,5201,5243,5272,5332,5378,5418,5448,5479,5532,5565,5618,5672,5715,5790,5819,5858,5904,5944,5981,6017,6044,6068,6100,6115,6144,6185,6207,6254,6293,6322,6343,6374,6404,6417,6451,6479,6499,6522,6551,6571,6585,6622,6643,6663,6700,6720,6765,6780,6797,6813,6823,6840,6870,6883,6899,6920,6939,6954,6967,6992,7007,7038,7057,7070,7091,7096,7125,7144,7153,7174,7201,7214,7249,7281,7305,7326,7344,7354,7370,7398,7418,7435,7462,7480,7513,7527,7560,7590,7626,7657,7685,7707,7736,7770,7816,7853,7885,7926,7966,7992,8036,8063,8105,8125,8152,8188,8211,8241,8269,8298,8332,8368,8390,8415,8463,8508,8563,8594,8626,8667,8698,8729,8796,8844,8899,8976,9033,9111,9200,9299,9379,9446,9522,9581,9640,9738,9807,9887,9932,10020,10095,10191,10281,10393,10493,10583,10702,10822,10923,11060,11211,11337,11454,11571,11680,11804,11939,12065,12170,12287,12385,12501,12594,12686,12830,12917,13025,13081,13139,13197,13271,13345,13382,13410,13429,13434,13436,13438,13439,13439,13439
Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,9,12,14,16,20,22,29,31,32,37,38,41,45,49,52,56,62,67,72,82,88,93,101,109,121,140,156,173,194,220,251,271,305,336,366,405,431,502,547,590,638,711,780,830,917,1002,1073,1171,1286,1389,1484,1575,1702,1814,1920,2053,2186,2322,2469,2604,2756,2880,3057,3198,3337,3520,3666,3851,3986,4180,4360,4519,4744,4907,5057,5216,5366,5566,5725,5965,6124,6303,6475,6679,6890,7051,7295,7487,7741,7922,8189,8426,8630,8966,9215,9430,9692,9979,10357,10582,10900,11120,11392,11674,12001,12295,12651,12976,13333,13740,14072,14442,14793,15164,15565,15911,16224,16616,17108,17447,17801,18171,18531,18904,19248,19654,20105,20426,20886,21189,21477,21766,22095,22448,22703,23035,23369,23623,23861,24112,24415,24626,24862,25078,25295,25485,25675,25884,26053,26354,26548,26710,26898,27107,27311,27469,27661,27859,28027,28226,28427,28602,28760,28953,29110,29285,29473,29712,29850,30021,30213,30421,30575,30722,30867,31027,31194,31329,31476,31609,31772,31898,32026,32119,32265,32428,32575,32730,32884,33059,33233,33365,33481,33597,33684,33840,33961,34058,34182,34285,34385,34520,34643,34756,34866,34999,35109,35202,35316,35447,35582,35658,35785,35874,35958,36067,36172,36251,36331,36439,36532,36608,36703,36790,36886,36969,37079,37143,37236,37320,37385,37453,37549,37638,37721,37795,37884,37951,38049,38138,38224,38315,38379,38450,38519,38572,38680,38762,38843,38927,38988,39100,39181,39256,39373,39480,39570,39651,39750,39835,39913,40012,40119,40191,40287,40374,40473,40552,40656,40726,40831,40964,41084,41193,41311,41436,41553,41678,41765,41917,42024,42170,42282,42384,42498,42635,42804,42968,43141,43341,43487,43645,43888,44198,44447,44670,44928,45173,45426,45658,45946,46206,46528,46802,47064,47300,47565,47847,48092,48348,48694,48919,49191,49369,49535,49703,49890,50037,50132,50193,50247,50286,50299,50305,50309,50311,50311
Yucatán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,9,12,13,18,21,22,24,29,34,43,46,51,56,59,62,63,66,70,76,84,90,94,102,111,122,128,133,144,155,167,170,179,196,215,231,242,255,273,292,314,343,373,405,419,450,487,521,560,612,643,663,707,748,788,810,851,885,920,963,1011,1051,1107,1161,1204,1247,1287,1350,1405,1452,1512,1544,1606,1657,1716,1764,1831,1884,1929,1963,2005,2057,2097,2130,2194,2238,2281,2334,2381,2444,2503,2585,2665,2761,2831,2911,2994,3079,3201,3328,3414,3570,3699,3879,4010,4170,4291,4428,4578,4747,4897,5043,5190,5324,5512,5675,5844,6001,6180,6363,6576,6728,6856,7095,7243,7424,7595,7761,7952,8143,8374,8570,8775,9018,9193,9396,9648,9887,10196,10432,10721,10929,11086,11249,11436,11667,11817,11981,12100,12255,12394,12529,12681,12791,12950,13073,13189,13329,13494,13630,13772,13941,14079,14227,14394,14545,14687,14837,15013,15154,15300,15428,15570,15652,15789,15956,16090,16215,16354,16474,16611,16727,16888,17014,17125,17236,17317,17396,17463,17589,17695,17794,17891,17987,18076,18180,18338,18448,18544,18654,18747,18814,18905,18997,19087,19175,19286,19375,19422,19492,19594,19684,19736,19838,19922,20001,20089,20243,20382,20484,20634,20732,20795,20921,21071,21194,21327,21418,21516,21563,21639,21727,21785,21871,21935,22015,22053,22104,22168,22233,22319,22392,22479,22535,22583,22667,22759,22843,22955,23040,23080,23156,23234,23343,23444,23575,23701,23777,23886,24007,24105,24246,24328,24385,24475,24553,24652,24754,24835,24913,24975,25050,25130,25216,25312,25418,25495,25553,25696,25852,25958,26059,26143,26185,26236,26332,26424,26506,26580,26632,26684,26746,26845,26933,27059,27149,27237,27333,27444,27592,27710,27866,27988,28101,28187,28269,28371,28506,28599,28701,28853,28916,29006,29134,29250,29392,29534,29652,29740,29849,29960,30074,30199,30307,30389,30425,30456,30481,30521,30523,30527,30527
Zacatecas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,4,5,5,5,5,5,5,5,6,7,7,8,8,8,8,9,10,13,16,16,18,20,20,20,20,20,20,20,20,20,22,22,24,26,26,26,26,27,33,34,38,42,44,46,50,51,57,59,64,70,75,77,81,83,86,88,92,108,115,123,127,133,140,142,150,159,167,171,177,180,194,197,212,219,231,236,238,244,258,268,279,282,299,304,309,324,329,341,349,356,365,384,406,420,434,453,470,493,522,544,572,603,618,631,658,688,722,741,754,778,814,852,884,915,942,964,994,1025,1063,1108,1146,1195,1245,1285,1327,1364,1398,1447,1501,1546,1584,1664,1715,1781,1854,1924,2006,2056,2137,2230,2298,2409,2460,2532,2573,2655,2762,2823,2932,3005,3049,3128,3212,3327,3406,3491,3567,3668,3740,3842,3980,4061,4196,4256,4331,4403,4477,4559,4627,4707,4807,4891,4993,5068,5150,5225,5301,5384,5437,5506,5598,5648,5729,5804,5949,6012,6078,6137,6225,6293,6363,6415,6471,6540,6602,6666,6735,6805,6888,6932,6976,7033,7093,7200,7271,7316,7380,7435,7510,7574,7661,7750,7834,7911,8018,8121,8232,8309,8428,8536,8652,8770,8895,9075,9154,9309,9433,9520,9690,9810,9964,10120,10303,10539,10643,10754,10915,11084,11248,11417,11587,11730,11869,12056,12218,12538,12713,12888,13056,13267,13450,13668,13880,14087,14322,14512,14709,14908,15073,15318,15516,15661,15839,16033,16378,16537,16711,16938,17097,17288,17451,17631,17799,18012,18164,18402,18508,18625,18757,18885,19018,19177,19288,19400,19546,19683,19831,19927,20028,20132,20228,20352,20464,20575,20676,20747,20823,20918,21026,21133,21215,21323,21432,21494,21587,21707,21985,22133,22255,22416,22586,22698,22825,22991,23115,23302,23405,23507,23631,23749,23900,24003,24137,24289,24405,24536,24666,24805,24897,25008,25099,25163,25203,25262,25276,25287,25298,25304,25310,25310
