Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021,09-02-2021,10-02-2021
Puebla,1,5,12,18,24,25,29,32,37,43,51,51,54,59,60,63,67,67,69,71,76,76,80,85,87,93,103,108,114,118,123,126,134,137,145,147,148,152,157,162,167,172,177,177,180,186,192,201,209,216,223,228,240,259,269,291,305,321,329,345,362,380,392,404,421,440,468,494,511,530,546,555,571,586,607,625,646,672,692,713,741,768,808,827,846,860,885,911,953,969,997,1025,1050,1073,1095,1125,1158,1175,1193,1221,1246,1263,1295,1324,1353,1374,1392,1401,1430,1448,1464,1480,1500,1527,1540,1564,1597,1638,1664,1694,1716,1755,1783,1826,1852,1894,1935,1953,1999,2021,2092,2134,2174,2208,2242,2291,2319,2400,2455,2516,2555,2594,2648,2689,2762,2832,2869,2938,2997,3056,3100,3161,3217,3265,3318,3378,3415,3490,3565,3617,3696,3762,3827,3873,3939,4025,4106,4187,4256,4335,4390,4438,4527,4609,4663,4709,4770,4845,4898,4991,5051,5110,5155,5205,5261,5323,5398,5460,5542,5598,5653,5711,5746,5810,5845,5893,5939,5983,6031,6057,6115,6159,6189,6220,6248,6278,6306,6370,6414,6456,6501,6592,6662,6722,6839,7020,7253,7485,7753,7947,8041,8295,8425,8469,8520,8549,8575,8611,8651,8682,8723,8760,8793,8807,8828,8858,8902,8918,8965,8997,9021,9055,9082,9122,9147,9165,9204,9237,9260,9337,9373,9413,9460,9487,9512,9545,9572,9649,9707,9730,9753,9771,9796,9825,9855,9887,9925,9956,9998,10025,10058,10095,10137,10180,10209,10241,10284,10331,10367,10506,10556,10604,10641,10694,10749,10849,10904,10972,11003,11037,11064,11101,11157,11253,11293,11320,11342,11378,11426,11468,11532,11582,11655,11706,11729,11808,11890,11964,12018,12080,12129,12154,12226,12300,12359,12407,12486,12541,12565,12622,12696,12768,12838,12915,13006,13034,13166,13278,13396,13506,13632,13760,13817,13928,14079,14203,14323,14379,14478,14530,14686,14829,14972,15100,15179,15306,15356,15532,15695,15854,16008,16165,16289,16388,16555,16690,16836,17022,17182,17363,17425,17596,17719,17888,18067,18210,18376,18424,18607,18769,18944,19093,19245,19385,19457,19711,19895,20058,20272,20426,20606,20685,20812,20895,20902
Queretaro,17,25,36,47,64,71,84,98,104,115,123,139,147,152,158,171,181,192,211,224,231,242,252,266,276,284,296,303,313,322,333,337,351,363,374,383,394,411,430,451,468,475,479,482,494,501,516,535,545,548,554,568,581,595,611,628,640,671,700,723,758,782,820,846,877,906,938,969,998,1039,1055,1079,1097,1117,1135,1153,1161,1173,1194,1209,1224,1250,1271,1293,1320,1328,1336,1345,1354,1362,1370,1376,1389,1398,1404,1415,1426,1435,1440,1450,1458,1466,1469,1471,1479,1487,1496,1506,1509,1515,1526,1528,1533,1544,1558,1568,1574,1578,1585,1592,1599,1608,1613,1618,1622,1630,1643,1649,1660,1665,1670,1674,1682,1686,1695,1704,1715,1718,1727,1737,1742,1750,1762,1769,1781,1784,1794,1802,1812,1816,1817,1826,1831,1838,1842,1848,1853,1860,1869,1873,1883,1891,1897,1901,1907,1917,1925,1928,1939,1949,1952,1958,1965,1969,1980,1986,1992,2000,2006,2014,2021,2033,2039,2046,2051,2056,2072,2080,2085,2092,2110,2121,2124,2136,2140,2145,2155,2162,2167,2174,2184,2195,2200,2206,2217,2222,2228,2240,2249,2255,2267,2286,2297,2311,2323,2330,2331,2336,2344,2351,2358,2378,2390,2405,2415,2424,2437,2442,2448,2450,2460,2464,2470,2472,2474,2479,2483,2484,2487,2491,2494,2499,2504,2508,2509,2510,2513,2520,2524,2528,2535,2539,2547,2559,2565,2570,2582,2586,2589,2601,2605,2610,2618,2629,2634,2638,2642,2645,2650,2657,2671,2681,2686,2688,2692,2697,2701,2709,2711,2720,2726,2735,2745,2759,2771,2775,2786,2799,2806,2818,2832,2836,2850,2857,2863,2868,2870,2885,2894,2901,2913,2926,2938,2946,2962,2980,2999,3005,3017,3024,3038,3049,3078,3096,3113,3124,3135,3159,3169,3189,3203,3220,3235,3254,3264,3269,3286,3301,3316,3325,3331,3335,3343,3353,3364,3374,3378,3390,3409,3427,3444,3451,3473,3486,3507,3533,3565,3594,3639,3673,3724,3779,3806,3867,3914,3956,3985,4017,4045,4067,4083,4133,4167,4194,4203,4226,4252,4258,4286,4303,4329,4355,4376,4398,4423,4466,4508,4529,4578,4618,4640,4658,4675,4678,4678
Quintana Roo,0,1,3,5,7,10,11,11,13,15,17,19,21,22,22,24,26,27,29,30,31,32,35,36,39,42,45,48,48,51,55,57,59,61,62,63,63,65,66,69,69,71,75,76,78,80,82,86,87,87,90,102,108,116,122,125,131,148,162,171,191,212,246,274,308,348,390,434,478,525,564,608,652,699,748,783,841,900,969,1002,1051,1096,1134,1172,1240,1300,1347,1393,1438,1471,1505,1541,1567,1602,1617,1643,1659,1675,1681,1689,1699,1712,1720,1730,1737,1742,1747,1755,1765,1767,1772,1777,1783,1793,1801,1805,1808,1814,1824,1829,1835,1840,1845,1848,1848,1852,1857,1862,1866,1871,1872,1877,1880,1887,1894,1900,1910,1916,1923,1934,1942,1953,1965,1969,1982,1990,1997,2004,2014,2034,2050,2065,2083,2095,2117,2139,2158,2185,2216,2245,2272,2287,2317,2343,2365,2395,2413,2437,2464,2495,2510,2531,2559,2577,2603,2626,2637,2658,2686,2714,2731,2752,2766,2784,2802,2820,2844,2863,2881,2903,2920,2950,2969,2986,2998,3008,3018,3039,3066,3079,3099,3111,3125,3138,3145,3152,3166,3179,3183,3190,3204,3213,3223,3237,3251,3265,3272,3279,3293,3299,3313,3322,3335,3344,3351,3359,3372,3385,3398,3408,3427,3441,3448,3457,3463,3475,3482,3497,3505,3520,3536,3552,3563,3572,3574,3580,3589,3594,3607,3613,3621,3625,3641,3645,3651,3658,3666,3672,3681,3688,3691,3699,3702,3712,3721,3726,3730,3740,3744,3749,3752,3765,3769,3780,3783,3788,3797,3808,3810,3812,3815,3817,3821,3830,3838,3841,3850,3853,3864,3875,3885,3894,3906,3913,3916,3920,3924,3936,3943,3947,3950,3955,3964,3969,3976,3988,3992,3996,3999,4004,4006,4013,4027,4041,4046,4050,4055,4057,4063,4072,4074,4079,4086,4095,4101,4110,4120,4129,4132,4139,4151,4160,4165,4172,4176,4182,4191,4210,4219,4228,4236,4242,4250,4259,4270,4284,4301,4314,4324,4334,4340,4342,4350,4360,4366,4371,4387,4397,4405,4408,4416,4422,4439,4450,4460,4467,4474,4491,4501,4510,4516,4522,4529,4536,4546,4573,4597,4616,4646,4688,4723,4764,4784,4787,4787
San Luis Potosí,6,23,31,49,67,83,93,101,115,124,138,153,167,180,190,199,217,239,264,273,281,286,297,316,337,357,365,373,387,404,421,441,455,471,479,486,495,507,516,520,530,541,549,554,563,571,579,583,588,590,595,601,610,622,632,639,644,653,659,665,679,695,712,723,739,750,763,778,795,812,821,827,833,840,847,856,862,872,885,898,905,912,916,925,933,939,944,955,967,974,984,990,993,995,1000,1002,1006,1009,1013,1018,1020,1025,1029,1029,1029,1032,1034,1035,1036,1040,1043,1045,1047,1048,1052,1056,1058,1062,1066,1068,1069,1073,1076,1081,1083,1086,1089,1091,1092,1093,1097,1099,1102,1106,1111,1117,1124,1129,1134,1137,1141,1148,1157,1162,1175,1184,1198,1211,1226,1238,1243,1256,1268,1275,1283,1304,1315,1327,1343,1369,1390,1399,1409,1422,1435,1450,1471,1482,1488,1503,1517,1538,1567,1592,1620,1647,1667,1691,1709,1736,1756,1781,1808,1823,1851,1879,1918,1933,1965,1988,2008,2023,2049,2074,2095,2121,2134,2144,2160,2166,2198,2208,2221,2242,2260,2270,2284,2299,2322,2334,2352,2365,2378,2387,2405,2427,2439,2452,2474,2488,2509,2531,2555,2564,2575,2588,2599,2614,2624,2647,2656,2668,2685,2688,2697,2708,2726,2734,2771,2798,2809,2819,2844,2864,2873,2901,2946,2956,2972,3008,3034,3056,3078,3092,3106,3116,3144,3165,3178,3192,3206,3217,3229,3244,3255,3271,3278,3286,3292,3301,3309,3328,3348,3362,3370,3379,3389,3407,3418,3431,3449,3460,3473,3492,3504,3520,3551,3565,3585,3625,3644,3683,3715,3734,3768,3796,3823,3831,3848,3906,3963,3979,3991,4003,4013,4032,4041,4050,4054,4064,4074,4082,4104,4149,4158,4169,4179,4226,4240,4261,4295,4331,4356,4373,4386,4405,4428,4456,4476,4487,4517,4544,4574,4613,4661,4688,4704,4719,4743,4764,4824,4860,4879,4913,4935,4959,4990,5049,5077,5111,5150,5173,5189,5213,5255,5274,5332,5407,5458,5518,5549,5628,5676,5729,5781,5832,5880,5900,5959,6008,6078,6129,6162,6182,6210,6281,6345,6388,6417,6451,6484,6498,6518,6520,6520
Sinaloa,7,14,22,33,44,50,60,63,68,77,87,93,100,104,108,113,119,129,139,142,147,152,157,162,174,180,187,192,193,195,203,212,216,221,228,233,235,241,252,253,260,264,266,269,271,276,281,283,284,284,289,296,304,314,319,331,346,380,402,435,495,538,583,632,665,709,749,785,827,881,918,963,1013,1053,1106,1136,1169,1206,1253,1305,1335,1394,1439,1495,1551,1618,1675,1718,1793,1830,1871,1918,1957,2001,2037,2069,2093,2106,2127,2153,2168,2186,2205,2224,2232,2241,2257,2267,2284,2304,2319,2330,2352,2367,2384,2398,2420,2432,2464,2484,2502,2520,2548,2588,2617,2642,2679,2705,2741,2771,2825,2861,2893,2924,2973,3014,3048,3094,3135,3180,3209,3237,3260,3280,3346,3368,3396,3436,3462,3516,3540,3583,3616,3637,3671,3725,3748,3783,3819,3862,3936,3967,4012,4035,4064,4102,4145,4184,4229,4287,4319,4348,4379,4407,4457,4486,4512,4544,4574,4644,4661,4687,4717,4733,4766,4787,4814,4832,4844,4864,4895,4921,4943,4962,4980,4998,5015,5034,5056,5069,5106,5117,5148,5166,5182,5207,5223,5255,5280,5308,5332,5356,5376,5402,5430,5453,5467,5480,5505,5520,5536,5565,5598,5616,5636,5652,5678,5689,5711,5733,5748,5762,5778,5787,5794,5815,5831,5847,5855,5870,5895,5912,5929,5943,5956,5968,5996,6011,6014,6032,6044,6063,6092,6109,6123,6138,6151,6165,6177,6191,6202,6234,6252,6264,6278,6291,6304,6319,6330,6347,6364,6382,6391,6403,6413,6428,6457,6476,6494,6507,6522,6540,6550,6564,6588,6601,6612,6627,6638,6645,6655,6669,6684,6697,6708,6712,6717,6731,6745,6759,6769,6780,6789,6797,6803,6811,6818,6840,6851,6859,6871,6879,6892,6908,6916,6927,6932,6947,6959,6972,6982,6992,7005,7015,7022,7038,7044,7056,7065,7075,7087,7096,7110,7119,7126,7131,7138,7151,7159,7172,7192,7201,7216,7226,7244,7260,7280,7297,7324,7340,7355,7372,7379,7395,7414,7431,7444,7457,7479,7490,7504,7520,7537,7555,7573,7583,7591,7603,7620,7637,7649,7670,7687,7720,7745,7830,7879,7926,7980,8037,8084,8117,8131,8133,8133
Sonora,7,15,23,31,41,43,47,52,56,65,71,74,80,82,88,96,102,108,115,120,122,131,138,148,157,165,173,186,195,209,219,235,242,251,263,273,287,301,308,314,321,325,331,338,341,346,353,359,364,368,373,377,386,394,399,415,422,445,450,473,496,518,531,545,567,586,611,634,657,681,711,732,754,771,797,821,837,856,868,896,920,943,963,985,1005,1022,1032,1055,1072,1093,1103,1115,1127,1149,1158,1165,1172,1179,1183,1186,1192,1210,1219,1235,1240,1248,1260,1270,1286,1298,1314,1338,1367,1393,1419,1456,1497,1552,1594,1635,1674,1705,1724,1753,1778,1799,1812,1828,1845,1860,1893,1917,1936,1963,1978,2001,2019,2043,2070,2093,2118,2152,2169,2190,2209,2231,2249,2275,2317,2346,2366,2401,2412,2432,2457,2483,2504,2531,2562,2599,2643,2706,2761,2799,2851,2890,2925,2958,2996,3073,3109,3142,3191,3250,3323,3371,3421,3455,3487,3524,3550,3568,3581,3601,3618,3636,3653,3660,3668,3687,3698,3709,3723,3744,3757,3769,3784,3807,3816,3821,3845,3857,3863,3873,3891,3913,3926,3943,3955,3966,3982,3992,4003,4010,4016,4027,4039,4049,4055,4061,4065,4074,4090,4102,4107,4115,4122,4133,4139,4143,4151,4158,4161,4171,4173,4181,4185,4190,4194,4202,4209,4216,4226,4229,4236,4239,4248,4254,4264,4271,4277,4287,4297,4306,4309,4315,4317,4318,4321,4326,4330,4339,4353,4359,4367,4376,4386,4389,4399,4408,4424,4440,4458,4472,4477,4490,4501,4516,4531,4550,4577,4601,4646,4702,4766,4817,4839,4862,4923,4955,4974,4991,5013,5034,5054,5089,5120,5149,5178,5205,5224,5242,5262,5277,5301,5322,5336,5348,5352,5361,5378,5393,5395,5420,5436,5450,5471,5529,5554,5569,5583,5604,5621,5638,5660,5677,5689,5707,5723,5734,5755,5770,5790,5808,5820,5831,5845,5870,5882,5903,5916,5934,5944,5959,5976,5988,5998,6015,6029,6038,6045,6056,6067,6075,6090,6098,6103,6109,6119,6132,6136,6143,6148,6164,6169,6181,6186,6196,6209,6216,6227,6244,6259,6273,6290,6320,6340,6359,6396,6439,6475,6498,6501,6504,6504
Tabasco,0,0,0,2,2,4,5,5,5,6,7,8,9,10,10,10,11,13,14,14,14,15,15,15,15,15,15,15,16,16,19,21,21,22,22,23,24,25,26,27,28,29,29,30,30,30,31,31,31,31,31,31,32,41,44,50,58,72,84,92,122,155,196,217,252,282,316,359,391,432,464,490,519,542,569,606,643,669,694,718,742,783,813,851,886,922,969,1023,1075,1112,1156,1189,1216,1260,1287,1328,1353,1370,1388,1425,1447,1464,1482,1501,1527,1563,1587,1600,1639,1676,1704,1724,1749,1794,1812,1838,1866,1891,1922,1949,1984,2013,2042,2083,2109,2137,2167,2192,2229,2248,2284,2318,2338,2357,2380,2415,2443,2484,2504,2551,2569,2610,2632,2675,2716,2749,2783,2822,2860,2916,2959,3012,3054,3095,3144,3182,3238,3286,3343,3391,3479,3532,3580,3620,3672,3723,3771,3815,3847,3910,3959,4002,4043,4097,4150,4188,4222,4258,4289,4338,4360,4400,4417,4441,4463,4485,4542,4575,4596,4616,4640,4678,4694,4710,4732,4747,4760,4772,4792,4806,4851,4868,4893,4901,4916,4932,4947,4966,4983,4992,5023,5032,5041,5055,5070,5084,5099,5117,5135,5148,5161,5173,5191,5208,5222,5236,5248,5259,5276,5289,5296,5309,5319,5332,5342,5349,5363,5373,5380,5394,5403,5417,5428,5443,5451,5458,5470,5477,5486,5505,5517,5531,5545,5553,5560,5573,5595,5608,5624,5631,5644,5668,5676,5691,5697,5709,5717,5728,5734,5753,5762,5780,5786,5792,5801,5803,5813,5825,5839,5859,5863,5868,5877,5884,5889,5891,5893,5906,5926,5936,5944,5951,5967,5971,5977,5981,5985,6002,6008,6011,6016,6022,6033,6045,6054,6064,6071,6077,6083,6098,6105,6113,6121,6156,6169,6180,6199,6212,6221,6240,6260,6279,6314,6339,6365,6380,6400,6419,6438,6451,6464,6480,6502,6521,6538,6555,6569,6580,6592,6607,6635,6656,6676,6684,6708,6723,6739,6766,6782,6803,6818,6837,6853,6874,6897,6908,6924,6938,6964,6975,6983,7010,7033,7052,7068,7084,7108,7118,7137,7151,7180,7202,7222,7330,7350,7422,7533,7585,7649,7747,7838,7928,8043,8272,8274
Tamaulipas,0,0,2,5,6,8,10,10,11,12,12,16,18,18,18,18,18,21,22,24,25,25,26,27,27,28,30,31,31,31,32,35,37,38,41,42,42,42,43,45,46,46,48,48,49,50,52,52,53,55,57,60,64,67,71,82,87,94,107,119,137,156,171,178,194,210,224,257,267,293,309,321,341,351,358,369,380,384,397,405,417,438,445,459,472,481,491,505,522,533,540,543,546,551,555,565,571,581,585,590,595,605,607,609,614,617,619,621,627,634,641,647,653,658,659,661,668,676,686,691,699,703,710,717,723,729,737,742,749,763,777,789,798,802,813,818,821,839,863,890,900,920,935,947,1013,1036,1054,1075,1097,1112,1123,1138,1150,1171,1186,1201,1217,1235,1248,1276,1301,1323,1338,1350,1370,1385,1408,1433,1457,1527,1559,1595,1656,1707,1778,1834,1906,1969,2036,2166,2228,2309,2384,2462,2542,2586,2692,2739,2799,2855,2907,2964,2983,3022,3056,3100,3144,3188,3236,3269,3351,3391,3444,3499,3562,3660,3698,3751,3827,3888,3983,4051,4092,4123,4157,4211,4255,4276,4326,4359,4374,4392,4405,4420,4431,4443,4470,4489,4529,4559,4582,4621,4650,4680,4707,4741,4770,4788,4836,4882,4924,4972,5009,5040,5081,5124,5166,5196,5239,5281,5313,5347,5393,5423,5453,5478,5516,5549,5578,5609,5636,5666,5692,5728,5766,5794,5822,5844,5878,5914,5953,5994,6028,6066,6099,6146,6193,6238,6253,6283,6314,6346,6375,6411,6444,6471,6502,6530,6560,6590,6615,6641,6665,6679,6700,6711,6727,6744,6765,6798,6835,6868,6909,6950,6986,7030,7058,7099,7149,7183,7208,7244,7292,7330,7363,7400,7448,7500,7559,7612,7652,7694,7743,7774,7793,7823,7866,7902,7940,7985,8024,8051,8077,8114,8158,8187,8227,8261,8291,8332,8402,8445,8467,8503,8564,8603,8638,8691,8738,8766,8791,8824,8837,8863,8877,8908,8930,8962,9001,9025,9052,9100,9128,9186,9225,9264,9311,9366,9449,9536,9592,9650,9708,9771,9844,9999,10119,10230,10358,10450,10536,10593,10627,10655,10656
Tlaxcala,4,7,13,15,18,21,26,29,35,39,47,48,51,56,58,60,61,64,71,81,85,87,90,93,94,95,95,97,100,102,109,112,115,118,119,122,125,128,132,136,140,141,143,146,151,155,156,159,159,163,165,167,169,171,171,177,180,181,183,187,189,196,199,202,204,219,233,245,249,259,261,264,266,268,274,275,279,282,286,289,290,295,297,298,302,304,307,313,319,321,324,326,330,331,335,337,339,341,345,346,346,347,347,347,348,349,350,351,351,354,357,359,359,364,368,372,373,377,384,386,388,390,393,398,402,406,408,410,416,417,420,424,431,434,439,445,446,453,459,464,471,477,482,493,513,523,526,529,533,541,544,548,556,564,570,583,588,599,607,614,619,623,634,639,644,653,663,673,676,684,693,695,703,706,715,726,735,743,745,754,756,764,764,767,776,783,791,792,798,804,809,821,825,831,839,845,851,855,858,860,877,883,887,895,899,905,911,913,916,919,924,925,931,933,941,945,950,953,954,956,960,961,966,967,973,974,976,979,982,983,986,992,993,993,1000,1002,1007,1011,1013,1013,1016,1021,1026,1029,1032,1034,1034,1034,1039,1040,1041,1042,1045,1046,1047,1049,1055,1059,1064,1065,1067,1072,1076,1078,1082,1082,1083,1083,1085,1089,1096,1101,1102,1104,1105,1107,1114,1120,1122,1123,1124,1127,1129,1135,1137,1141,1144,1147,1147,1149,1151,1156,1162,1164,1166,1170,1172,1173,1174,1175,1177,1182,1191,1198,1203,1208,1214,1220,1230,1235,1236,1248,1254,1267,1284,1287,1291,1295,1300,1310,1317,1321,1325,1345,1350,1353,1359,1365,1381,1391,1397,1405,1423,1431,1445,1455,1461,1469,1487,1498,1520,1533,1539,1551,1573,1586,1600,1614,1629,1637,1651,1669,1676,1695,1710,1718,1724,1731,1747,1760,1777,1796,1813,1849,1915,1947,1967,1983,2010,2028,2062,2078,2104,2111,2122,2144,2167,2178,2200,2231,2263,2306,2324,2332,2332
Veracruz,2,6,12,23,32,41,48,51,55,58,64,74,85,92,95,102,109,119,130,138,149,155,160,178,185,200,212,224,232,236,246,251,260,279,284,290,300,311,334,355,368,379,384,393,402,415,423,435,444,450,459,476,491,513,532,553,576,606,630,653,707,771,816,854,897,937,1002,1054,1093,1146,1178,1194,1217,1256,1283,1308,1333,1356,1384,1425,1461,1507,1535,1565,1601,1636,1665,1684,1731,1765,1783,1806,1818,1839,1866,1895,1918,1948,1974,2013,2047,2071,2103,2131,2156,2178,2218,2245,2278,2324,2360,2409,2442,2482,2518,2549,2591,2610,2647,2685,2719,2752,2787,2824,2848,2886,2912,2946,2970,2989,3022,3049,3082,3119,3153,3187,3221,3262,3307,3342,3368,3407,3445,3478,3520,3563,3598,3632,3692,3740,3775,3825,3883,3919,3950,3990,4037,4074,4124,4173,4254,4314,4388,4444,4518,4577,4642,4683,4726,4805,4856,4906,4959,5000,5058,5119,5163,5208,5236,5311,5380,5415,5458,5519,5550,5584,5635,5667,5704,5726,5755,5796,5834,5870,5887,5922,5947,5982,5998,6022,6052,6091,6120,6137,6167,6205,6231,6253,6281,6298,6333,6358,6379,6393,6414,6438,6452,6468,6514,6535,6555,6588,6626,6653,6683,6691,6716,6737,6760,6770,6785,6811,6833,6844,6858,6886,6922,6937,6955,6972,6998,7018,7034,7048,7058,7072,7083,7094,7112,7130,7147,7162,7187,7213,7234,7260,7282,7305,7322,7338,7367,7381,7391,7419,7431,7459,7477,7486,7501,7507,7517,7527,7530,7538,7551,7559,7568,7579,7587,7602,7614,7626,7635,7648,7671,7686,7714,7742,7769,7789,7810,7839,7869,7883,7901,7914,7925,7932,7945,7960,7973,7985,8004,8008,8015,8028,8039,8049,8063,8076,8090,8106,8118,8142,8156,8169,8190,8214,8234,8259,8274,8288,8312,8323,8336,8348,8367,8385,8408,8425,8446,8465,8491,8513,8536,8548,8566,8583,8603,8627,8666,8685,8702,8730,8764,8788,8812,8846,8877,8906,8936,8959,8978,9019,9050,9082,9109,9144,9186,9213,9242,9276,9304,9334,9364,9390,9425,9455,9504,9543,9590,9632,9658,9706,9764,9885,9977,10061,10145,10284,10406,10483,10531,10548,10548
