Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021
Puebla,12,17,19,20,22,28,30,32,35,35,35,38,43,47,51,54,54,57,65,69,76,81,81,81,84,90,96,96,100,102,103,104,106,111,116,118,123,123,129,135,139,143,148,151,154,160,162,166,184,194,208,213,217,226,246,280,313,348,366,376,413,453,496,536,560,569,588,647,679,702,737,776,793,817,871,917,975,1001,1016,1026,1048,1116,1168,1208,1237,1276,1296,1314,1366,1396,1423,1462,1510,1541,1559,1620,1667,1713,1765,1790,1813,1841,1903,1944,2004,2076,2165,2235,2259,2314,2404,2480,2596,2729,2776,2811,2978,3098,3259,3412,3553,3668,3720,3916,4114,4302,4547,4802,4895,4920,5133,5351,5555,5753,5982,6075,6126,6453,6772,7135,7475,7743,7885,7930,8185,8419,8669,8849,9066,9160,9202,9546,9905,10272,10655,11039,11207,11279,11668,12082,12445,12814,13203,13353,13435,13786,14160,14531,14855,15177,15350,15420,15733,16038,16304,16572,16914,17120,17166,17504,17816,18196,18539,18832,18998,19049,19357,19683,20006,20320,20679,20868,20931,21288,21664,21996,22326,22674,22837,22897,23276,23602,23929,24241,24556,24698,24734,25041,25384,25655,25974,26316,26457,26515,26893,27231,27593,27959,28262,28377,28450,28788,29144,29464,29826,30131,30303,30357,30681,31008,31298,31576,31862,31978,32032,32395,32652,32747,33058,33363,33480,33531,33891,34254,34593,34879,35143,35238,35310,35618,35891,36140,36371,36611,36737,36798,37093,37371,37639,37915,38142,38261,38311,38593,38861,39146,39412,39685,39805,39865,40205,40569,40829,41113,41412,41546,41622,41937,42286,42536,42813,43066,43227,43280,43403,43733,44022,44332,44623,44753,44802,45113,45417,45723,46042,46294,46456,46539,46624,46956,47247,47549,47801,47934,47988,48282,48605,48918,49209,49525,49698,49789,50127,50521,50864,51195,51620,51761,51871,52340,52758,53135,53518,53921,54127,54228,54742,55185,55673,56072,56403,56617,56733,57088,57452,57840,58110,58178,58349,58436,58835,59267,59755,60129,60194,60399,60536,60965,61418,61889,62376,62898,63100,63243,63775,64271,64686,65137,65500,65702,65845,66209,66632,67041,67406,67789,67943,68055,68487,68940,69390,69813,70205,70397,70485,70595,70875,71103,71183,71183
Queretaro,17,28,30,35,44,59,69,79,81,83,89,97,106,118,123,128,129,139,151,155,172,181,186,189,195,203,215,218,223,225,226,231,236,245,253,263,271,273,275,280,294,303,312,316,317,320,324,334,341,360,378,384,389,400,406,424,440,453,474,479,499,532,551,583,605,619,629,651,686,713,731,750,755,761,783,800,813,818,835,849,859,881,898,916,933,944,952,960,976,992,1001,1012,1026,1032,1037,1060,1078,1089,1105,1117,1126,1132,1145,1156,1166,1178,1196,1205,1220,1235,1264,1305,1352,1392,1427,1453,1519,1579,1615,1670,1713,1737,1755,1787,1839,1888,1945,1973,1986,1998,2029,2055,2088,2107,2139,2159,2172,2194,2228,2260,2286,2320,2336,2351,2381,2402,2421,2464,2502,2517,2532,2563,2598,2636,2667,2696,2722,2736,2777,2811,2867,2897,2924,2942,2961,3003,3033,3076,3107,3141,3163,3172,3206,3242,3284,3333,3377,3395,3406,3457,3493,3535,3580,3624,3654,3672,3706,3737,3783,3828,3856,3880,3891,3943,3971,4006,4051,4079,4094,4117,4160,4200,4265,4324,4380,4396,4406,4469,4512,4564,4617,4667,4698,4714,4763,4816,4904,4974,5036,5068,5094,5173,5240,5327,5384,5456,5486,5512,5584,5658,5714,5765,5834,5873,5906,5973,6013,6042,6102,6175,6219,6241,6335,6433,6553,6668,6782,6825,6871,7044,7222,7388,7560,7711,7765,7797,7933,8102,8242,8401,8534,8599,8649,8816,9006,9193,9372,9556,9657,9712,9839,10028,10282,10488,10708,10854,10967,11246,11561,11856,12185,12472,12669,12814,13035,13325,13593,13852,14081,14201,14312,14628,14935,15222,15522,15741,15918,16091,16224,16467,16802,17066,17439,17629,17756,18082,18397,18713,19183,19537,19836,20077,20491,20951,21287,21577,21873,22087,22248,22575,22910,23300,23697,24016,24195,24345,24690,25052,25373,25682,25954,26127,26284,26561,26838,27104,27313,27390,27516,27622,27890,28156,28413,28597,28744,28871,28996,29437,29881,30343,30859,31398,31608,31809,32352,32824,33318,33841,34277,34375,34505,34920,35511,36080,36699,37319,37525,37658,38278,38874,39468,39990,40390,40616,40783,40931,41373,41740,41902,41902
Quintana Roo,3,6,7,10,13,15,23,25,25,26,27,29,41,49,54,56,56,58,69,71,77,78,80,82,84,88,90,95,104,106,106,111,118,122,124,126,131,132,134,142,147,149,153,159,159,161,165,170,181,187,195,201,209,220,235,251,270,276,286,295,310,333,356,379,400,406,414,445,468,485,506,523,531,545,561,578,593,607,620,630,637,660,672,689,704,712,726,734,746,760,771,779,797,811,816,832,846,864,881,889,893,902,918,941,962,998,1016,1032,1048,1071,1097,1123,1162,1192,1205,1217,1257,1283,1308,1337,1369,1386,1405,1436,1455,1485,1515,1561,1592,1607,1648,1675,1714,1756,1791,1818,1838,1885,1929,1978,2017,2088,2108,2140,2165,2217,2281,2345,2389,2406,2428,2495,2582,2671,2767,2854,2868,2889,2978,3068,3153,3240,3312,3329,3345,3371,3420,3471,3529,3592,3620,3647,3718,3805,3923,4031,4151,4182,4208,4290,4367,4440,4511,4577,4614,4641,4729,4798,4884,4960,5029,5053,5076,5172,5245,5325,5401,5458,5487,5512,5586,5667,5732,5790,5841,5868,5886,5944,6022,6067,6122,6169,6192,6209,6266,6336,6404,6462,6516,6542,6567,6627,6690,6762,6830,6889,6915,6936,6999,7070,7135,7196,7249,7259,7271,7332,7365,7387,7453,7521,7548,7568,7647,7746,7804,7854,7925,7955,7978,8083,8158,8221,8313,8370,8385,8397,8502,8581,8614,8671,8738,8771,8783,8862,8971,9052,9127,9198,9230,9251,9347,9451,9533,9612,9681,9718,9742,9841,9906,9998,10066,10146,10179,10205,10275,10347,10414,10483,10547,10578,10599,10660,10729,10786,10832,10889,10913,10930,10953,11027,11082,11115,11161,11179,11198,11259,11355,11419,11485,11560,11587,11609,11700,11780,11863,11918,12013,12043,12066,12151,12267,12362,12442,12537,12568,12603,12709,12856,12961,13061,13190,13227,13257,13363,13461,13525,13558,13569,13602,13636,13731,13841,13917,13976,13986,14044,14084,14208,14410,14606,14752,14905,14984,15010,15171,15401,15557,15664,15790,15826,15863,16038,16223,16399,16528,16686,16817,16861,17027,17239,17405,17581,17708,17784,17813,17845,17959,18053,18105,18112
San Luis Potosí,24,34,37,57,75,95,104,115,124,125,133,153,164,187,201,215,216,233,255,280,297,317,325,327,331,356,369,385,392,396,398,411,432,442,458,467,476,479,490,502,523,543,550,554,556,558,565,573,587,592,595,602,615,623,647,671,687,701,717,735,769,811,856,896,955,984,1013,1053,1098,1161,1213,1247,1280,1299,1331,1375,1434,1466,1490,1518,1543,1598,1651,1683,1712,1749,1778,1806,1846,1888,1924,1986,2049,2071,2100,2152,2206,2256,2316,2360,2387,2425,2478,2519,2604,2669,2772,2808,2840,2929,3030,3127,3205,3316,3369,3403,3494,3592,3681,3744,3808,3865,3913,4042,4164,4304,4373,4476,4523,4594,4736,4839,4944,5047,5131,5180,5226,5342,5501,5645,5780,5928,6005,6067,6340,6537,6695,6911,7100,7247,7321,7499,7705,7879,8030,8246,8401,8462,8623,8810,9022,9276,9517,9647,9740,10040,10339,10613,10859,11117,11252,11329,11630,11920,12169,12417,12661,12813,12895,13176,13459,13735,13975,14205,14334,14394,14665,14928,15226,15459,15715,15875,15964,16242,16508,16793,17069,17342,17471,17573,17804,18045,18318,18591,18880,19016,19110,19404,19677,19892,20187,20597,20723,20827,21129,21441,21754,22069,22466,22591,22683,23023,23289,23542,23824,24133,24248,24321,24674,25023,25390,25730,26021,26145,26224,26552,26798,26893,27316,27781,27903,27985,28403,28724,29091,29426,29737,29884,29953,30316,30577,30925,31223,31536,31673,31762,32024,32363,32693,32956,33193,33372,33450,33720,34020,34316,34572,34869,35000,35090,35385,35774,36084,36355,36653,36775,36862,37244,37587,37925,38243,38491,38675,38743,38925,39234,39474,39787,40087,40237,40294,40571,40832,41090,41375,41654,41786,41849,41966,42236,42481,42691,42943,43050,43110,43423,43736,44010,44256,44563,44674,44749,45020,45274,45487,45689,45941,46088,46138,46360,46585,46781,46975,47200,47320,47383,47648,47956,48225,48499,48797,48931,49027,49298,49603,49912,50073,50137,50257,50359,50584,50878,51192,51413,51481,51643,51725,52083,52434,52945,53285,53696,53878,54002,54361,54700,55027,55404,55753,55900,55980,56429,56853,57223,57627,57976,58207,58310,58784,59206,59591,59911,60275,60429,60488,60535,60788,61054,61240,61240
Sinaloa,8,13,17,21,31,34,38,43,50,52,55,56,68,80,91,95,98,102,108,116,125,130,142,148,150,156,161,173,175,176,181,185,191,201,206,207,212,218,223,231,236,242,244,251,252,255,262,269,271,276,282,288,298,301,314,335,354,373,380,391,422,461,496,529,569,582,601,641,665,708,746,784,834,849,892,921,963,983,1009,1029,1037,1098,1139,1185,1220,1260,1277,1296,1332,1355,1383,1416,1468,1486,1512,1561,1620,1650,1746,1814,1863,1884,1987,2080,2172,2268,2358,2395,2423,2496,2598,2657,2739,2824,2862,2896,3001,3073,3157,3228,3306,3341,3396,3491,3564,3635,3713,3791,3824,3864,3973,4059,4154,4247,4383,4441,4477,4593,4725,4838,4984,5109,5144,5189,5272,5384,5522,5616,5735,5811,5855,5964,6109,6240,6347,6472,6530,6569,6697,6833,6956,7078,7204,7240,7282,7426,7577,7672,7778,7891,7934,7969,8116,8241,8340,8424,8512,8593,8636,8778,8923,9049,9202,9341,9395,9433,9589,9736,9857,9951,10042,10087,10119,10231,10343,10477,10594,10706,10739,10776,10902,10989,11097,11191,11327,11366,11405,11509,11613,11738,11845,11978,12024,12059,12202,12342,12448,12555,12671,12701,12728,12835,12948,13071,13179,13325,13353,13382,13523,13656,13784,13883,13995,14041,14061,14171,14238,14278,14392,14511,14551,14585,14728,14877,15003,15120,15241,15289,15321,15454,15617,15736,15853,15974,16007,16060,16205,16355,16495,16631,16760,16806,16833,17009,17196,17321,17467,17611,17660,17692,17844,18025,18178,18325,18456,18501,18544,18700,18870,19016,19145,19286,19338,19376,19495,19645,19787,19912,20001,20058,20094,20225,20373,20471,20604,20732,20773,20797,20821,20948,21097,21250,21405,21469,21503,21677,21861,22024,22167,22336,22380,22416,22589,22771,22930,23076,23228,23279,23312,23492,23649,23790,23951,24113,24178,24201,24361,24538,24666,24781,24890,24946,24990,25137,25263,25390,25471,25479,25520,25571,25718,25868,26020,26138,26149,26219,26267,26431,26604,26796,27006,27212,27303,27358,27597,27834,28044,28306,28526,28648,28720,28978,29216,29409,29630,29835,29932,29985,30200,30440,30632,30846,31017,31068,31110,31128,31269,31324,31362,31362
Sonora,9,23,30,36,53,63,76,92,99,103,109,117,138,144,151,163,166,171,187,204,216,225,233,239,243,259,273,282,290,293,296,309,319,338,349,358,366,369,374,383,393,399,405,409,413,420,430,440,445,455,470,472,479,490,516,548,561,573,581,585,605,638,687,714,740,757,768,808,840,878,908,930,945,957,985,1014,1050,1066,1090,1101,1107,1143,1172,1209,1245,1288,1320,1344,1398,1433,1472,1516,1556,1575,1598,1643,1689,1738,1808,1843,1893,1922,1969,2029,2078,2147,2252,2307,2329,2444,2573,2684,2766,2878,2913,2943,3030,3147,3257,3371,3454,3529,3617,3739,3908,4049,4235,4363,4457,4500,4605,4737,4852,4963,5104,5181,5273,5424,5573,5702,5856,5954,6033,6085,6230,6353,6497,6616,6759,6824,6888,7000,7131,7274,7425,7543,7640,7717,7847,8041,8173,8327,8516,8634,8714,8926,9118,9373,9575,9752,9857,9935,10134,10294,10399,10500,10597,10655,10708,10845,10987,11108,11240,11352,11445,11510,11693,11868,12075,12282,12464,12581,12689,12860,13038,13238,13415,13669,13781,13891,14067,14257,14463,14699,14932,15011,15081,15247,15396,15593,15848,16116,16316,16369,16583,16868,17144,17372,17589,17750,17832,18055,18304,18501,18697,18887,18988,19078,19275,19520,19735,19928,20101,20192,20264,20458,20606,20651,20877,21045,21124,21200,21399,21589,21769,21949,22123,22197,22255,22455,22644,22838,23057,23236,23302,23381,23592,23823,23958,24103,24253,24317,24360,24499,24681,24823,24962,25088,25128,25161,25296,25427,25600,25728,25893,25930,25957,26096,26186,26331,26486,26629,26670,26696,26808,27017,27181,27337,27498,27559,27591,27750,27901,28062,28225,28424,28476,28510,28584,28815,29042,29240,29431,29493,29542,29779,30018,30305,30496,30689,30758,30803,31020,31225,31432,31651,31854,31925,31985,32222,32425,32593,32791,32975,33059,33114,33288,33486,33657,33839,34026,34099,34156,34319,34472,34641,34745,34767,34837,34904,35115,35350,35588,35718,35735,35800,35854,36059,36292,36499,36680,36898,37001,37060,37302,37507,37737,37990,38181,38294,38364,38661,38918,39156,39358,39576,39694,39749,39986,40177,40421,40663,40871,40966,41004,41049,41267,41470,41688,41688
Tabasco,2,5,6,8,12,15,15,19,23,23,23,23,26,27,31,32,32,36,41,42,46,47,49,49,50,54,58,61,64,64,64,65,74,77,78,78,78,78,80,84,90,95,98,100,102,103,104,109,116,119,124,124,125,136,144,152,165,175,184,197,216,227,247,288,317,339,347,392,439,475,501,540,558,578,608,641,666,676,685,695,703,720,752,774,807,858,880,931,965,1016,1082,1153,1232,1268,1292,1359,1393,1472,1529,1561,1590,1649,1728,1809,1883,1979,2085,2158,2203,2295,2384,2474,2606,2751,2831,2889,3019,3159,3336,3514,3701,3808,3897,4082,4278,4475,4709,4935,5028,5101,5335,5545,5790,6053,6293,6438,6543,6807,7050,7366,7588,7768,7877,7948,8241,8464,8738,9062,9352,9507,9609,9899,10172,10425,10717,10960,11165,11267,11540,11819,12141,12394,12643,12707,12767,12984,13286,13525,13790,14112,14247,14349,14649,14935,15235,15555,15849,15982,16078,16372,16665,16921,17163,17351,17479,17588,17889,18178,18458,18742,19009,19152,19263,19516,19809,20105,20426,20710,20825,20928,21253,21603,21954,22292,22604,22758,22846,23141,23415,23742,24044,24313,24460,24551,24833,25127,25480,25730,25993,26137,26229,26561,26780,27187,27593,27994,28116,28251,28561,28943,29332,29685,29985,30134,30274,30650,31093,31235,31574,31887,32091,32189,32446,32795,33151,33469,33762,33967,34140,34566,34948,35290,35484,35707,35816,35887,36123,36409,36706,37059,37443,37544,37620,37989,38402,38826,39133,39534,39694,39776,40193,40609,41129,41611,41962,42062,42143,42465,42881,43254,43583,43705,43799,43881,43966,44209,44521,44871,45145,45303,45375,45717,46067,46380,46800,47163,47365,47496,47594,47856,48151,48438,48834,49019,49188,49598,50017,50370,50754,51173,51349,51461,51952,52390,52856,53372,53758,53977,54129,54804,55737,56717,57650,58521,59029,59443,60178,61012,61885,62689,63436,63850,64256,65107,65891,66747,67244,67271,67666,67731,68508,69414,70143,70708,70749,71174,71249,71901,72715,73494,74322,75208,75671,75739,76743,77749,78678,79522,80367,80770,80828,81819,82634,83462,84286,85115,85536,85631,86592,87608,88655,89638,90565,90998,91047,91473,92205,92631,92705,92705
Tamaulipas,1,5,8,9,12,16,17,17,22,22,22,23,25,26,31,31,31,33,41,45,47,47,50,50,50,52,52,54,56,57,57,57,58,60,61,64,66,67,67,69,73,74,75,78,79,82,82,85,86,91,93,93,95,96,103,110,119,127,131,143,154,167,178,205,219,223,234,254,276,308,333,359,369,383,407,439,489,504,543,555,577,644,709,776,842,910,980,1014,1117,1167,1254,1342,1440,1485,1532,1671,1800,1925,2072,2157,2216,2261,2345,2455,2545,2665,2753,2804,2835,2959,3088,3236,3468,3740,3836,3856,4124,4469,4677,4835,5088,5245,5392,5625,5858,6093,6257,6477,6626,6809,7080,7390,7671,7877,8148,8241,8315,8542,8835,9138,9392,9738,9863,10010,10395,10836,11140,11386,11596,11713,11771,12026,12302,12576,12811,13106,13233,13334,13641,13976,14334,14698,14988,15110,15240,15683,16154,16462,16788,17132,17276,17392,17780,18229,18588,18974,19331,19456,19571,19972,20316,20702,21058,21349,21488,21571,21870,22171,22425,22724,23027,23173,23290,23630,24045,24375,24735,25123,25246,25360,25739,26124,26449,26805,27165,27309,27404,27767,28105,28372,28659,28949,29046,29134,29421,29738,30049,30355,30674,30800,30896,31211,31482,31733,31954,32245,32361,32473,32806,33100,33335,33577,33818,33936,34024,34261,34472,34586,34850,35077,35157,35240,35486,35711,35945,36165,36431,36533,36615,36889,37149,37380,37569,37778,37907,37994,38213,38403,38628,38858,39110,39198,39280,39520,39775,40039,40268,40492,40565,40622,40856,41057,41248,41417,41623,41693,41768,42003,42247,42470,42729,42947,43016,43081,43218,43467,43715,43954,44211,44295,44378,44671,44948,45238,45510,45764,45869,45965,46050,46262,46452,46614,46837,46930,46981,47210,47470,47716,47938,48185,48280,48367,48588,48795,49009,49218,49409,49484,49543,49756,49991,50205,50396,50602,50695,50779,50994,51237,51472,51691,51888,51948,52009,52222,52426,52637,52744,52778,52825,52881,53075,53289,53457,53566,53603,53666,53716,53954,54190,54453,54712,55021,55113,55192,55486,55835,56058,56380,56640,56712,56783,57121,57510,57800,58084,58333,58446,58502,58875,59222,59485,59737,59991,60075,60175,60241,60474,60521,60532,60532
Tlaxcala,2,5,6,7,9,10,11,12,12,12,12,12,12,12,13,15,15,15,17,19,21,24,24,24,24,25,27,27,32,36,37,40,41,45,49,53,54,55,57,60,63,65,70,72,74,75,78,85,89,95,97,99,101,104,109,118,133,141,148,155,164,170,182,199,225,234,242,261,274,296,310,324,328,337,352,372,389,415,434,442,449,498,546,564,576,607,622,625,645,667,687,712,735,762,772,809,859,873,914,924,952,961,988,1017,1060,1084,1119,1154,1172,1199,1237,1296,1356,1420,1449,1464,1516,1569,1644,1758,1862,1898,1913,1972,2035,2101,2173,2279,2311,2339,2418,2489,2584,2695,2761,2820,2844,2923,2988,3123,3240,3329,3362,3399,3513,3630,3700,3763,3826,3888,3910,4009,4133,4235,4337,4448,4519,4569,4684,4797,4943,5084,5262,5319,5385,5522,5679,5838,5963,6115,6176,6247,6425,6551,6636,6731,6821,6876,6917,7121,7287,7412,7603,7747,7802,7843,8017,8148,8286,8443,8577,8637,8678,8795,8921,9023,9148,9251,9289,9309,9442,9613,9722,9823,9943,9979,10023,10107,10205,10277,10341,10393,10409,10418,10462,10509,10570,10646,10702,10749,10776,10876,10968,11093,11181,11270,11282,11304,11384,11452,11529,11601,11658,11691,11721,11790,11853,11860,11953,12037,12056,12078,12182,12261,12366,12433,12476,12501,12514,12589,12693,12800,12870,12943,13007,13058,13147,13288,13358,13428,13502,13539,13579,13667,13801,13919,14050,14130,14191,14241,14348,14428,14534,14639,14736,14816,14861,14984,15105,15240,15386,15517,15582,15624,15659,15759,15844,15929,16036,16069,16124,16315,16472,16636,16760,16878,16967,16998,17034,17189,17333,17425,17523,17584,17630,17727,17840,17950,18050,18177,18231,18275,18410,18552,18685,18729,18821,18869,18908,19050,19181,19305,19424,19568,19585,19595,19669,19727,19839,19906,20027,20056,20087,20218,20398,20468,20557,20577,20596,20641,20712,20805,20950,21053,21078,21110,21144,21252,21355,21528,21694,21875,21939,21997,22204,22334,22480,22618,22873,22995,23073,23285,23791,24192,24433,24646,24672,24787,25025,25235,25472,25549,25718,25765,25786,25802,25872,25902,25918,25918
Veracruz,15,23,34,42,53,65,84,94,101,107,111,115,120,126,139,150,153,158,178,193,199,208,217,223,231,234,248,259,266,274,276,276,282,296,307,313,329,335,344,355,370,377,393,403,406,415,420,428,436,443,460,473,482,492,538,563,588,620,635,644,675,726,779,838,881,900,914,971,1032,1082,1140,1181,1195,1204,1252,1302,1355,1380,1403,1427,1441,1497,1556,1608,1643,1694,1715,1742,1820,1891,1950,2020,2078,2112,2131,2190,2238,2297,2345,2383,2409,2445,2495,2533,2586,2629,2691,2721,2744,2817,2875,2947,2999,3057,3098,3130,3215,3280,3356,3439,3499,3550,3577,3643,3716,3785,3859,3911,3954,3994,4081,4158,4269,4383,4472,4536,4589,4692,4831,4937,5033,5131,5180,5234,5350,5480,5614,5742,5840,5906,5954,6089,6211,6336,6452,6584,6647,6718,6865,7006,7159,7319,7447,7507,7584,7723,7867,8014,8176,8310,8381,8466,8649,8784,8970,9107,9280,9345,9399,9594,9767,9951,10125,10295,10365,10451,10630,10776,10941,11106,11265,11323,11381,11551,11722,11891,12056,12187,12222,12272,12442,12562,12688,12796,12923,12975,13038,13210,13372,13515,13638,13773,13822,13864,14019,14145,14284,14403,14497,14551,14598,14714,14847,14965,15085,15218,15277,15324,15492,15637,15755,15897,16034,16091,16140,16329,16377,16421,16606,16766,16840,16903,17085,17248,17414,17589,17728,17794,17837,18046,18208,18370,18523,18681,18742,18783,18992,19187,19378,19525,19693,19720,19757,19964,20131,20314,20481,20634,20697,20748,20955,21105,21277,21450,21576,21637,21686,21868,22059,22220,22350,22461,22505,22548,22670,22825,22968,23136,23246,23340,23382,23684,23868,24069,24251,24408,24468,24522,24570,24757,24949,25149,25298,25344,25382,25611,25805,25937,26103,26246,26278,26333,26492,26642,26814,26971,27157,27219,27272,27452,27668,27847,28024,28200,28275,28328,28523,28748,28949,29091,29213,29275,29326,29563,29774,29911,30038,30067,30129,30181,30442,30686,30884,31013,31036,31109,31151,31376,31590,31803,32010,32294,32388,32485,32744,33025,33234,33416,33624,33707,33777,34050,34321,34577,34815,35085,35188,35271,35534,35819,36349,36618,36909,36982,37027,37059,37282,37476,37643,37643
