Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021
Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,9,12,14,17,22,26,30,42,48,55,58,68,79,90,106,113,118,125,142,168,197,217,226,244,270,290,304,317,338,345,358,373,394,417,437,472,490,514,538,574,615,645,690,730,756,793,847,892,934,990,1025,1063,1102,1164,1205,1245,1317,1379,1450,1525,1616,1702,1797,1919,2049,2161,2276,2412,2502,2622,2785,2910,3098,3220,3388,3537,3655,3842,3990,4130,4326,4480,4645,4788,5144,5324,5507,5711,5963,6194,6395,6696,6941,7387,7674,8026,8298,8566,9089,9455,9734,10134,10561,11021,11271,11640,11932,12192,12565,12894,13159,13441,13756,14059,14517,14826,15090,15364,15725,16038,16341,16604,16893,17380,17687,17974,18344,18631,19034,19344,19719,20062,20332,20779,21047,21303,21619,21897,22237,22470,22782,23048,23245,23463,23676,24036,24235,24492,24707,24928,25121,25345,25549,25696,25994,26177,26369,26542,26717,26925,27058,27298,27511,27676,27963,28110,28258,28374,28539,28724,28889,29053,29235,29367,29479,29601,29826,29958,30098,30224,30359,30465,30604,30745,30873,31020,31128,31217,31321,31460,31600,31696,31803,31955,32070,32216,32363,32457,32537,32635,32772,32866,32945,33073,33169,33254,33420,33534,33622,33699,33847,33946,34059,34191,34302,34452,34551,34672,34799,34911,35084,35210,35321,35427,35553,35728,35839,35965,36069,36186,36302,36442,36587,36728,36841,36947,37017,37157,37307,37427,37566,37690,37808,37945,38072,38218,38440,38556,38686,38823,38961,39118,39271,39439,39596,39770,40000,40151,40285,40478,40658,40917,41123,41317,41529,41690,41978,42318,42570,42777,42994,43230,43401,43690,43961,44215,44514,44787,45056,45260,45606,45963,46215,46490,46794,47139,47485,47784,48089,48391,48745,49094,49450,49774,50235,50530,50877,51354,51896,52346,52779,53377,53955,54471,54936,55402,55834,56386,56848,57287,57686,58128,58667,59099,59466,59922,60280,60760,61076,61407,61765,62076,62443,62714,62957,63160,63369,63552,63692,63893,63990,64065,64100,64112,64117,64117,64117
Queretaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,8,8,9,10,11,13,17,19,19,22,24,26,30,30,34,37,40,40,41,41,43,47,49,53,56,58,61,64,66,70,75,83,89,91,96,102,105,110,117,121,127,130,140,144,145,153,163,170,175,181,189,203,213,226,240,267,286,324,358,383,425,469,513,534,562,608,655,681,715,754,797,834,871,902,937,993,1031,1052,1084,1122,1164,1193,1262,1312,1347,1361,1401,1439,1474,1517,1556,1595,1647,1684,1729,1768,1812,1841,1868,1902,1951,1999,2036,2064,2099,2134,2186,2225,2271,2315,2352,2400,2464,2508,2564,2610,2684,2731,2804,2841,2908,3011,3076,3123,3189,3250,3335,3401,3448,3517,3575,3664,3719,3776,3831,3893,3966,4042,4115,4207,4278,4346,4422,4520,4588,4701,4747,4814,4882,4970,5068,5160,5298,5349,5408,5481,5573,5686,5769,5863,5968,6049,6181,6265,6368,6439,6551,6684,6773,6880,7012,7112,7215,7326,7453,7541,7608,7677,7771,7840,7930,7992,8054,8143,8200,8263,8304,8386,8487,8550,8631,8718,8802,8923,9007,9110,9183,9263,9363,9438,9506,9610,9718,9818,9951,10070,10168,10273,10423,10548,10684,10841,10997,11223,11392,11564,11743,11936,12127,12313,12515,12725,12979,13263,13433,13626,13787,13979,14207,14484,14703,14934,15126,15363,15605,15869,16187,16451,16699,16936,17219,17476,17772,18106,18499,18744,19009,19263,19527,19870,20233,20568,20903,21236,21762,22118,22503,22892,23261,23650,24001,24337,24683,25026,25503,25970,26368,26691,27004,27368,27694,28142,28529,28793,29127,29433,29739,29968,30328,30617,30849,31066,31327,31570,31910,32200,32474,32682,32947,33229,33506,33859,34343,34621,35016,35425,36055,36518,37058,37686,38259,38745,39246,39781,40288,40897,41547,42076,42594,43100,43673,44193,44624,45281,45761,46305,46685,47141,47540,47886,48348,48666,48958,49194,49469,49681,49865,50129,50288,50392,50460,50486,50492,50493,50493
Quintana Roo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,5,8,9,12,16,22,24,27,34,39,47,56,62,73,80,93,100,123,140,158,178,191,210,229,249,264,292,321,339,360,387,421,453,482,513,544,577,618,654,701,725,780,813,841,867,890,937,980,1014,1048,1077,1102,1137,1224,1253,1288,1308,1339,1361,1399,1439,1477,1495,1524,1562,1589,1624,1657,1684,1735,1782,1827,1856,1890,1928,1968,2020,2042,2093,2134,2175,2214,2254,2309,2345,2377,2407,2452,2504,2560,2627,2673,2733,2799,2855,2916,2971,3051,3114,3174,3254,3347,3482,3563,3653,3764,3850,3959,4108,4228,4400,4527,4629,4758,4874,5019,5171,5308,5477,5614,5747,5917,6081,6215,6351,6491,6618,6751,6871,6987,7134,7301,7463,7562,7693,7811,7916,8051,8183,8304,8449,8542,8619,8718,8846,8942,9060,9140,9223,9317,9394,9478,9562,9645,9706,9776,9829,9900,9981,10039,10104,10181,10249,10341,10397,10469,10570,10644,10714,10782,10827,10897,10950,11012,11079,11140,11182,11227,11286,11340,11385,11431,11466,11503,11542,11588,11616,11656,11708,11758,11807,11845,11904,11968,12045,12098,12141,12183,12228,12295,12356,12413,12469,12525,12570,12623,12665,12713,12751,12805,12835,12886,12936,12969,13010,13035,13084,13118,13148,13187,13218,13252,13299,13342,13371,13399,13415,13453,13483,13520,13563,13597,13627,13653,13679,13697,13738,13767,13800,13824,13851,13873,13904,13931,13962,13984,14002,14017,14036,14060,14092,14132,14163,14196,14224,14293,14338,14370,14442,14480,14519,14554,14596,14628,14667,14728,14808,14838,14872,14912,14943,14978,15029,15067,15114,15166,15223,15295,15350,15420,15471,15530,15566,15618,15675,15737,15782,15823,15873,15931,15984,16045,16103,16190,16258,16322,16403,16523,16609,16722,16850,16969,17061,17149,17237,17340,17458,17578,17658,17723,17790,17865,17930,18023,18134,18229,18382,18470,18562,18647,18747,18844,18930,19000,19065,19091,19141,19189,19243,19271,19287,19295,19296,19296,19297,19297
San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,9,11,12,16,18,19,21,24,24,30,33,34,38,40,42,43,47,51,54,58,61,61,62,62,64,66,68,69,71,75,82,83,85,87,89,91,101,109,111,114,120,136,147,167,185,193,210,231,247,267,296,326,345,372,401,426,457,479,496,520,555,590,610,639,673,710,757,789,833,888,936,975,1005,1046,1088,1147,1192,1240,1320,1380,1465,1528,1611,1689,1764,1854,1952,2019,2087,2150,2234,2317,2439,2524,2593,2678,2789,2900,3013,3157,3263,3368,3473,3615,3737,3873,3990,4139,4326,4507,4731,4904,5116,5363,5600,5856,6132,6502,6785,7094,7530,7882,8276,8617,8988,9363,9663,10123,10435,10762,11055,11411,11712,11995,12359,12712,12975,13215,13466,13833,14093,14414,14625,14850,15082,15330,15576,15761,16114,16339,16574,16801,17051,17258,17438,17700,17956,18166,18478,18680,18869,19033,19268,19501,19657,19818,20027,20204,20392,20601,20856,21007,21160,21293,21463,21602,21800,21973,22132,22321,22488,22591,22712,22852,23013,23136,23313,23477,23621,23775,23946,24082,24196,24324,24446,24552,24677,24841,25007,25163,25381,25587,25757,25907,26131,26314,26485,26672,26878,27123,27344,27564,27769,27963,28157,28348,28518,28747,29046,29302,29486,29700,29869,30030,30192,30404,30537,30685,30810,30995,31157,31378,31586,31778,31977,32176,32377,32560,32738,33047,33300,33483,33703,33914,34113,34343,34548,34744,34970,35160,35416,35606,35805,36024,36201,36410,36586,36780,36963,37108,37299,37506,37659,37801,37965,38138,38293,38465,38636,38770,38957,39112,39302,39443,39637,39818,39977,40137,40301,40454,40637,40781,40957,41103,41260,41418,41597,41788,42012,42184,42364,42628,42980,43293,43605,44035,44348,44664,44988,45370,45681,46117,46529,46861,47206,47584,48107,48484,48815,49295,49681,50199,50579,50908,51240,51486,51834,52093,52307,52459,52616,52770,52895,52990,53084,53134,53158,53166,53169,53170,53170
Sinaloa,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,6,8,12,14,16,20,30,36,44,60,74,84,96,110,121,136,152,176,197,219,252,279,303,334,365,405,445,492,539,585,630,668,707,752,805,852,910,998,1045,1093,1147,1210,1279,1320,1377,1418,1466,1538,1647,1694,1768,1834,1901,1960,2042,2114,2187,2312,2407,2505,2584,2690,2884,3004,3107,3243,3371,3551,3686,3854,4012,4166,4368,4515,4659,4820,4988,5151,5315,5598,5767,5940,6125,6381,6606,6750,6978,7161,7394,7550,7742,7870,8003,8257,8407,8544,8731,8879,9128,9256,9391,9494,9624,9785,9940,10075,10250,10393,10543,10755,10929,11097,11245,11403,11553,11687,11841,11961,12138,12248,12354,12494,12611,12746,12838,12942,13075,13202,13398,13485,13579,13686,13812,13982,14097,14228,14330,14428,14513,14637,14802,14893,15018,15092,15203,15294,15377,15487,15572,15710,15793,15882,15992,16104,16243,16336,16450,16559,16634,16785,16870,16973,17061,17177,17292,17385,17471,17592,17678,17779,17900,18019,18082,18180,18278,18379,18451,18567,18652,18710,18813,18888,18960,19012,19108,19204,19271,19358,19447,19512,19632,19724,19813,19884,19947,20061,20136,20207,20309,20365,20436,20558,20648,20713,20805,20913,21001,21078,21152,21247,21391,21472,21579,21668,21748,21849,21935,22028,22122,22232,22351,22440,22521,22608,22680,22765,22853,22914,22983,23047,23118,23177,23291,23354,23424,23487,23570,23648,23736,23809,23896,23988,24062,24124,24183,24268,24349,24425,24502,24555,24620,24716,24787,24844,24903,24957,25024,25085,25149,25217,25289,25377,25459,25525,25578,25644,25713,25793,25867,25940,26008,26092,26169,26237,26325,26407,26495,26547,26611,26685,26765,26847,26906,26960,27032,27100,27190,27284,27370,27483,27548,27639,27756,27971,28105,28243,28417,28581,28720,28883,29067,29231,29428,29595,29727,29863,29998,30179,30323,30461,30623,30746,30939,31068,31209,31341,31442,31557,31631,31710,31781,31849,31899,31943,31987,32015,32027,32030,32030,32031,32031,32031
Sonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,6,7,9,14,15,17,19,19,24,26,30,32,36,41,46,46,47,51,64,66,71,82,93,118,131,144,158,175,184,191,199,216,221,237,254,273,286,310,324,343,365,394,423,445,487,522,558,619,676,733,782,852,907,974,1060,1137,1218,1327,1433,1527,1627,1733,1927,2112,2273,2479,2640,2833,3011,3243,3458,3635,3942,4155,4371,4583,4795,5057,5254,5626,5845,6053,6261,6528,6789,7037,7346,7578,7860,8084,8355,8607,8890,9241,9517,9767,10054,10369,10790,11090,11477,11800,12123,12594,13077,13431,13856,14270,14784,15481,15934,16403,16760,17171,17531,17879,18183,18519,19000,19328,19608,19926,20194,20545,20880,21192,21551,21914,22324,22634,22889,23171,23496,23879,24248,24627,24898,25124,25369,25631,26038,26273,26547,26729,26955,27216,27453,27690,27952,28383,28589,28807,28983,29186,29414,29583,29767,29952,30150,30407,30601,30766,30940,31112,31267,31431,31600,31790,31935,32075,32192,32392,32524,32638,32757,32946,33104,33267,33381,33494,33624,33820,33917,34011,34163,34319,34401,34524,34679,34881,35055,35206,35305,35475,35616,35777,35888,36054,36226,36348,36440,36627,36811,36922,37043,37159,37258,37368,37491,37645,37789,37892,38067,38173,38291,38427,38596,38767,38931,39136,39266,39377,39508,39675,39800,39914,40027,40101,40194,40284,40456,40618,40820,40995,41140,41307,41475,41661,41839,41997,42219,42384,42498,42618,42757,42951,43203,43455,43698,43950,44192,44569,44830,45133,45414,45655,45894,46123,46443,46742,47039,47364,47782,48044,48344,48641,49031,49406,49694,49969,50289,50614,50978,51396,51810,52124,52388,52668,53018,53439,53822,54226,54514,54784,55113,55440,55776,56196,56490,56804,57017,57290,57572,58045,58391,58741,59044,59315,59597,59824,60085,60420,60752,61041,61264,61495,61760,62069,62334,62568,62799,63022,63277,63447,63604,63766,63917,64044,64141,64265,64370,64482,64593,64712,64821,64879,64913,64933,64935,64935,64936,64936
Tabasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,7,9,10,13,15,21,29,34,39,43,50,57,68,74,81,97,110,123,134,146,164,177,200,220,251,283,315,355,405,431,473,520,586,634,688,743,805,881,958,1018,1074,1129,1200,1257,1299,1354,1413,1467,1552,1642,1725,1805,1920,2027,2111,2225,2352,2456,2594,2729,2823,2921,3046,3212,3323,3430,3566,3704,3937,4075,4232,4377,4514,4757,4893,5020,5180,5378,5545,5668,6043,6194,6366,6546,6870,7128,7323,7617,7810,8149,8386,8680,8903,9082,9460,9762,9964,10269,10564,10963,11203,11510,11759,12003,12409,12760,13011,13335,13685,14050,14507,14858,15204,15455,15788,16143,16473,16837,17165,17710,18014,18372,18761,19167,19588,19901,20282,20631,20921,21506,21754,22062,22354,22619,23010,23240,23559,23841,24032,24268,24501,24883,25119,25325,25500,25730,25867,26043,26199,26317,26590,26728,26916,27045,27184,27398,27507,27660,27788,27928,28188,28347,28475,28583,28727,28908,29055,29201,29357,29447,29552,29671,29858,29960,30051,30185,30298,30383,30491,30584,30694,30862,30984,31075,31158,31278,31415,31516,31617,31752,31845,31975,32042,32121,32208,32280,32370,32456,32528,32613,32672,32736,32880,32938,32992,33054,33139,33206,33274,33362,33448,33552,33628,33684,33744,33809,33879,33942,33999,34077,34150,34236,34302,34371,34450,34512,34587,34649,34725,34794,34863,34932,34982,35096,35166,35231,35306,35408,35508,35577,35660,35789,35921,35998,36095,36174,36266,36383,36483,36583,36695,36818,37022,37143,37249,37394,37518,37690,37799,37929,38074,38205,38407,38641,38823,39009,39222,39490,39680,39951,40211,40527,40876,41120,41344,41542,41862,42115,42332,42548,42804,43004,43269,43477,43707,43918,44173,44420,44682,44865,45161,45383,45608,45840,46224,46521,46736,47081,47378,47655,47922,48261,48609,48865,49176,49406,49669,49949,50349,50625,50855,51172,51434,51757,51975,52213,52500,52670,52950,53116,53278,53434,53591,53778,53899,54092,54225,54289,54342,54374,54381,54381,54381
Tamaulipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,6,6,9,11,13,14,15,21,25,28,30,31,42,49,58,63,67,76,82,87,97,104,112,128,145,159,189,213,231,257,292,316,328,363,392,417,448,475,523,561,613,645,674,705,758,785,809,846,894,929,965,990,1026,1064,1110,1162,1201,1260,1345,1399,1452,1543,1601,1695,1765,1847,1918,1978,2094,2175,2273,2359,2431,2524,2595,2757,2863,2968,3080,3207,3328,3442,3631,3805,4011,4168,4449,4652,4846,5178,5477,5742,6042,6357,6767,7026,7353,7685,7987,8328,8788,9098,9415,9828,10178,10681,11035,11448,11844,12221,12607,13011,13358,13750,14289,14619,14952,15343,15662,16101,16463,16857,17205,17481,17929,18142,18390,18643,18959,19251,19435,19733,19937,20131,20401,20653,20957,21152,21428,21629,21860,22118,22313,22531,22686,22957,23160,23349,23518,23714,23953,24119,24293,24459,24580,24836,24979,25140,25243,25418,25583,25767,25919,26153,26309,26478,26682,26917,27082,27233,27364,27499,27600,27746,27854,27985,28144,28268,28357,28441,28561,28674,28774,28898,29035,29153,29300,29407,29499,29592,29680,29805,29901,29991,30091,30173,30293,30429,30525,30603,30680,30784,30862,30953,31059,31148,31255,31340,31445,31535,31607,31735,31860,31959,32106,32242,32413,32501,32583,32684,32792,32892,32982,33059,33150,33219,33338,33417,33573,33683,33789,33899,34036,34139,34249,34359,34488,34612,34731,34835,34975,35105,35234,35386,35515,35651,35785,35983,36085,36183,36302,36414,36529,36643,36762,36876,36984,37090,37231,37351,37442,37543,37672,37799,37949,38080,38220,38453,38613,38785,38936,39164,39350,39515,39677,39891,40044,40214,40357,40484,40615,40809,41051,41220,41384,41639,41783,41974,42196,42564,42841,43103,43415,43689,43961,44189,44524,44800,45045,45368,45643,45916,46190,46501,46743,46964,47291,47519,47776,47966,48199,48407,48592,48781,48888,48971,49081,49159,49238,49282,49341,49369,49385,49390,49392,49392,49392,49392
Tlaxcala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,5,7,7,8,17,19,23,26,31,36,40,49,50,52,59,70,72,85,86,88,95,107,118,127,134,143,154,176,196,205,215,232,243,262,282,290,303,327,346,363,384,408,425,466,501,534,559,602,640,669,692,731,765,798,838,887,937,992,1024,1074,1111,1142,1197,1226,1268,1314,1368,1403,1450,1530,1576,1647,1686,1727,1783,1831,1881,1915,2005,2050,2086,2128,2172,2251,2298,2345,2391,2469,2562,2610,2689,2745,2809,2871,2980,3030,3115,3195,3273,3349,3425,3498,3542,3622,3696,3792,3852,3919,4034,4136,4214,4290,4351,4440,4499,4573,4652,4721,4852,4921,4998,5063,5143,5207,5253,5325,5386,5446,5498,5538,5637,5694,5760,5814,5878,5927,5971,6026,6063,6140,6192,6237,6278,6316,6382,6422,6484,6542,6589,6669,6700,6740,6788,6835,6879,6926,6958,6990,7027,7046,7083,7127,7156,7203,7250,7282,7307,7347,7384,7401,7441,7473,7495,7520,7554,7579,7595,7635,7659,7680,7720,7743,7795,7812,7832,7848,7861,7879,7913,7927,7945,7973,7995,8012,8029,8056,8072,8106,8127,8143,8172,8184,8225,8252,8265,8290,8320,8338,8377,8411,8439,8462,8487,8501,8520,8552,8581,8606,8635,8658,8695,8710,8748,8778,8813,8845,8874,8897,8930,8967,9016,9058,9096,9139,9181,9213,9259,9290,9336,9358,9389,9434,9460,9492,9520,9550,9586,9624,9654,9683,9738,9788,9844,9885,9918,9967,10009,10050,10119,10169,10231,10315,10376,10454,10545,10648,10734,10808,10886,10948,11018,11130,11209,11306,11369,11464,11544,11654,11749,11879,11991,12092,12233,12366,12486,12637,12807,12955,13096,13224,13348,13492,13641,13780,13894,14021,14128,14258,14359,14453,14617,14713,14841,14918,14997,15080,15166,15275,15338,15397,15457,15511,15573,15616,15675,15704,15718,15726,15727,15727,15727,15727
Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,9,12,14,16,20,22,29,31,32,37,38,42,46,51,54,58,64,69,76,88,94,99,108,121,133,155,172,191,214,240,274,295,331,365,397,439,465,538,584,627,676,749,822,874,966,1048,1121,1223,1344,1447,1543,1638,1765,1880,1985,2123,2258,2394,2543,2681,2839,2972,3155,3301,3443,3635,3786,3976,4114,4316,4501,4661,4893,5057,5205,5363,5516,5715,5880,6117,6280,6460,6640,6846,7062,7228,7479,7674,7934,8118,8389,8633,8847,9184,9429,9652,9916,10207,10592,10815,11138,11364,11647,11933,12276,12572,12928,13256,13618,14033,14371,14745,15101,15477,15885,16238,16557,16957,17462,17801,18168,18548,18911,19295,19645,20062,20513,20844,21306,21617,21911,22209,22547,22899,23160,23499,23833,24090,24335,24591,24900,25116,25361,25581,25808,26004,26193,26405,26578,26883,27083,27243,27427,27637,27852,28013,28207,28408,28573,28779,28983,29159,29321,29516,29678,29852,30041,30282,30426,30608,30807,31020,31180,31332,31481,31646,31814,31955,32107,32246,32417,32548,32678,32776,32928,33098,33245,33405,33569,33751,33928,34068,34186,34306,34397,34554,34678,34779,34914,35025,35133,35273,35401,35519,35629,35770,35886,35980,36099,36235,36372,36452,36583,36677,36767,36880,36991,37072,37156,37271,37365,37446,37541,37637,37734,37818,37930,37997,38091,38174,38239,38312,38411,38503,38587,38665,38752,38826,38917,39008,39101,39197,39265,39340,39413,39473,39581,39671,39756,39842,39905,40022,40106,40186,40311,40420,40511,40601,40700,40789,40867,40967,41077,41153,41254,41346,41451,41537,41644,41720,41836,41975,42097,42209,42329,42465,42589,42715,42807,42960,43070,43221,43333,43440,43558,43699,43866,44036,44218,44423,44585,44749,44996,45308,45561,45788,46060,46310,46565,46803,47101,47364,47695,47974,48237,48478,48751,49042,49299,49565,49919,50153,50447,50655,50843,51040,51265,51468,51628,51752,51863,51989,52087,52191,52291,52351,52375,52392,52396,52400,52401,52401
